trial,response,first,start_time,rt,correct,fact_id,question_type,question,answer,alpha
76,red bishop weaver,False,1108195.5278320312,2140.163330078125,True,18,Species,./species/18.png,Red Bishop Weaver,0.3753906250000001
77,barchin scorpionfish,False,1117323.5734863281,3546.086181640625,True,25,Species,./species/25.png,Barchin scorpionfish,0.453515625
78,,False,1130784.701171875,3546.086181640625,False,26,Species,./species/26.png,Bicolored foxface,0.349609375
79,luna lionfish,False,1139333.2465820312,1655.902099609375,True,23,Species,./species/23.png,Luna lionfish,0.33671874999999996
80,taveta weaver,False,1145738.0,2327.635498046875,True,20,Species,./species/20.png,Taveta weaver,0.4535156250000001
81,yellow-spotted scorpionfish,False,1153715.9663085938,1874.63623046875,True,24,Species,./species/24.png,Yellow-spotted scorpionfish,0.3746093749999999
82,common flat-tail gecko,False,1162349.5866699219,2765.04345703125,True,13,Species,./species/13.png,Common flat-tailed gecko,0.41015625
83,scribbled rabbitfish,False,1173894.3327636719,1641.41748046875,True,27,Species,./species/27.png,Scribbled rabbitfish,0.41718749999999993
84,black-bill weaver,False,1183168.5959472656,2796.285888671875,True,21,Species,./species/21.png,Black-billed weaver,0.398828125
85,long-tail widowbird,False,1193785.6281738281,2702.53759765625,True,19,Species,./species/19.png,Long-tailed widowbird,0.34921875
86,barchin scorpionfish,False,1205849.4816894531,1109.151123046875,True,25,Species,./species/25.png,Barchin scorpionfish,0.45078125
87,bicolored foxface,False,1214557.24609375,3202.4140625,True,26,Species,./species/26.png,Bicolored foxface,0.36250000000000004
88,satanic leaf-tailed gecko,False,1223434.810546875,1562.2060546875,True,14,Species,./species/14.png,Satanic leaf-tailed gecko,0.31874999999999987
89,taveta weaver,False,1234261.0319824219,1484.068115234375,True,20,Species,./species/20.png,Taveta weaver,0.4476562500000001
90,Malimbus,True,1241275.017578125,5654.9638671875,False,9,Genus,"Taveta weaver, Black-billed weaver",Malimbus,0.3
91,common flat-tailed gecko,False,1253937.9807128906,2655.630859375,True,13,Species,./species/13.png,Common flat-tailed gecko,0.39726562499999996
92,Uroplatus,True,1263876.3449707031,1577.790283203125,False,6,Genus,"Common flat-tail gecko, Satanic leaf-tailed gecko",Uroplatus,0.3
93,,False,1272827.2299804688,1577.790283203125,False,9,Genus,"Taveta weaver, Black-billed weaver",Malimbus,0.3
94,Uroplatus,False,1278513.412109375,1640.277099609375,True,6,Genus,"Common flat-tail gecko, Satanic leaf-tailed gecko",Uroplatus,0.3
95,red bishop weaver,False,1285236.7202148438,1390.377685546875,True,18,Species,./species/18.png,Red Bishop Weaver,0.32578125000000013
96,barchin scorpionfish,False,1292160.6853027344,1171.57080078125,True,25,Species,./species/25.png,Barchin scorpionfish,0.40117187500000007
