trial,response,first,start_time,rt,correct,fact_id,question_type,question,answer,alpha
71,satanic leaf-tailed gecko,False,1082209.4709472656,2233.9365234375,True,14,Species,./species/14.png,Satanic leaf-tailed gecko,0.21874999999999997
72,Uroplatus,True,1093356.1645507812,5467.473388671875,False,6,Genus,"Common flat-tail gecko, Satanic leaf-tailed gecko",Uroplatus,0.3
73,Eplectus,False,1108639.0217285156,11466.14501953125,True,8,Genus,"Red Bishop Weaver, Long-tailed widowbird",Euplectes,0.349609375
74,Uraplatus,False,1126139.14453125,2140.16015625,True,6,Genus,"Common flat-tail gecko, Satanic leaf-tailed gecko",Uroplatus,0.3
75,siganus,False,1139251.6345214844,2249.505859375,True,12,Genus,"Bicolored foxface, scribbled rabbitfish, Magnificent rabbitfish",Siganus,0.30000000000000004
76,uraplatus,False,1144725.2797851562,2187.023193359375,False,7,Genus,"Blue-tailed day gecko, Yellow-headed day gecko",Phelsuma,0.35
77,scribbled rabbitfish,False,1160454.9169921875,3343.012939453125,True,27,Species,./species/27.png,Scribbled rabbitfish,0.25078124999999996
78,black-billed weaver,False,1169913.5183105469,1327.859375,True,21,Species,./species/21.png,Black-billed weaver,0.20078125
79,eplectus,False,1177257.6201171875,9919.592529296875,True,8,Genus,"Red Bishop Weaver, Long-tailed widowbird",Euplectes,0.39921874999999996
80,taveta weaver,False,1191252.6938476562,1109.1103515625,True,20,Species,./species/20.png,Taveta weaver,0.34453125000000007
81,Malimbus,True,1198388.3054199219,5592.482177734375,False,9,Genus,"Taveta weaver, Black-billed weaver",Malimbus,0.3
82,uraplatus,False,1212142.2150878906,7111.953125,True,6,Genus,"Common flat-tail gecko, Satanic leaf-tailed gecko",Uroplatus,0.349609375
83,,False,1223110.5461425781,7111.953125,False,9,Genus,"Taveta weaver, Black-billed weaver",Malimbus,0.3
84,eplectus,False,1241685.0900878906,5748.727783203125,True,8,Genus,"Red Bishop Weaver, Long-tailed widowbird",Euplectes,0.4371093749999999
85,phlegsuma,False,1251177.4208984375,6967.1181640625,True,7,Genus,"Blue-tailed day gecko, Yellow-headed day gecko",Phelsuma,0.362890625
86,luna lionfish,False,1261817.1904296875,1234.126708984375,True,23,Species,./species/23.png,Luna lionfish,0.20078125
87,uraplatus,False,1269641.4724121094,2702.5654296875,True,6,Genus,"Common flat-tail gecko, Satanic leaf-tailed gecko",Uroplatus,0.3125
88,Mag,False,1277057.0639648438,7529.4951171875,False,8,Genus,"Red Bishop Weaver, Long-tailed widowbird",Euplectes,0.46171874999999996
89,clear-fin lionfish,False,1295963.0576171875,1624.6396484375,True,22,Species,./species/22.png,Clearfin lionfish,0.20078125
90,Pterois,True,1303557.2028808594,7576.39404296875,False,10,Genus,"Clearfin lionfish, Luna lionfish",Pterois,0.3
